source_id,number,ocel timestamp,ocel activity,weight,price,weight_y,price_y
6045.0, '990544',2019-08-28 16:18:55,create package,,,6.614,6980.96
6045.0, '990546',2019-08-28 16:18:55,create package,,,6.614,6980.96
6045.0, '990539'],2019-08-28 16:18:55,create package,,,6.614,6980.96
6046.0,['990567'],2019-08-28 16:24:51,item out of stock,,,1.48,199.99
6047.0,['990575'],2019-08-28 16:34:02,pay order,,,3.781,3653.97
6048.0,['990586'],2019-08-28 16:38:38,item out of stock,,,0.38,29.99
6049.0,['990571'],2019-08-28 16:54:48,confirm order,,,2.009,1972.99
6050.0,['990432'],2019-08-28 16:58:05,pick item,,,1.37,2500.0
6051.0,['990580'],2019-08-28 17:01:05,item out of stock,,,0.28,89.99
6052.0,['990528'],2019-08-28 17:15:21,pay order,,,4.425,2933.98
6053.0,['990531',2019-08-28 17:17:01,package delivered,,,3.011,3557.99
6053.0, '990491',2019-08-28 17:17:01,package delivered,,,3.011,3557.99
6053.0, '990555'],2019-08-28 17:17:01,package delivered,,,3.011,3557.99
6054.0,['990580'],2019-08-28 17:32:13,pick item,,,0.44,476.0
6055.0,['990586'],2019-08-28 17:47:19,pick item,,,0.98,129.99
6056.0,['990588'],2019-08-28 17:49:43,place order,,,4.4030000000000005,614.95
6057.0,['990579'],2019-08-28 17:57:29,item out of stock,,,0.78,99.99
6058.0,['990587'],2019-08-28 18:02:22,item out of stock,,,0.38,29.99
6059.0,['990506'],2019-08-28 19:22:53,package delivered,,,0.38,29.99
6060.0,['990503',2019-08-28 19:50:57,package delivered,,,3.12,2490.98
6060.0, '990525',2019-08-28 19:50:57,package delivered,,,3.12,2490.98
6060.0, '990388',2019-08-28 19:50:57,package delivered,,,3.12,2490.98
6060.0, '990567',2019-08-28 19:50:57,package delivered,,,3.12,2490.98
6060.0, '990509'],2019-08-28 19:50:57,package delivered,,,3.12,2490.98
6061.0,['990589'],2019-08-28 20:08:44,place order,,,4.135,6417.98
6062.0,['990577',2019-08-28 22:04:21,send package,,,4.277,4152.98
6062.0, '990549',2019-08-28 22:04:21,send package,,,4.277,4152.98
6062.0, '990555',2019-08-28 22:04:21,send package,,,4.277,4152.98
6062.0, '990456',2019-08-28 22:04:21,send package,,,4.277,4152.98
6062.0, '990426'],2019-08-28 22:04:21,send package,,,4.277,4152.98
6063.0,['990590'],2019-08-28 22:57:03,place order,,,0.546,833.99
6064.0,['990577',2019-08-29 08:10:36,failed delivery,,,4.277,4152.98
6064.0, '990549',2019-08-29 08:10:36,failed delivery,,,4.277,4152.98
6064.0, '990555',2019-08-29 08:10:36,failed delivery,,,4.277,4152.98
6064.0, '990456',2019-08-29 08:10:36,failed delivery,,,4.277,4152.98
6064.0, '990426'],2019-08-29 08:10:36,failed delivery,,,4.277,4152.98
6065.0,['990577',2019-08-29 08:10:36,package delivered,,,4.277,4152.98
6065.0, '990549',2019-08-29 08:10:36,package delivered,,,4.277,4152.98
6065.0, '990555',2019-08-29 08:10:36,package delivered,,,4.277,4152.98
6065.0, '990456',2019-08-29 08:10:36,package delivered,,,4.277,4152.98
6065.0, '990426'],2019-08-29 08:10:36,package delivered,,,4.277,4152.98
6066.0,['990587'],2019-08-29 08:46:35,item out of stock,,,0.483,495.0
6067.0,['990424'],2019-08-29 09:07:05,pay order,,,5.938,5962.98
6068.0,['990513'],2019-08-29 09:21:54,pay order,,,0.662,1322.99
6069.0,['990564'],2019-08-29 09:33:43,pick item,,,0.98,129.99
6070.0,['990458'],2019-08-29 09:40:45,pay order,,,4.6560000000000015,4682.97
6071.0,['990531'],2019-08-29 09:42:28,pick item,,,1.48,199.99
6072.0,['990591'],2019-08-29 09:45:40,place order,,,1.766,2271.98
6073.0,['990465',2019-08-29 09:51:46,package delivered,,,1.824,1597.99
6073.0, '990517',2019-08-29 09:51:46,package delivered,,,1.824,1597.99
6073.0, '990542'],2019-08-29 09:51:46,package delivered,,,1.824,1597.99
6074.0,['990572'],2019-08-29 09:51:48,pick item,,,0.166,799.0
6075.0,['990584'],2019-08-29 09:56:15,pick item,,,0.28,89.99
6076.0,['990477',2019-08-29 09:57:32,send package,,,1.618,1647.99
6076.0, '990541'],2019-08-29 09:57:32,send package,,,1.618,1647.99
6077.0,['990559',2019-08-29 10:01:29,send package,,,1.461,1307.99
6077.0, '990557',2019-08-29 10:01:29,send package,,,1.461,1307.99
6077.0, '990400'],2019-08-29 10:01:29,send package,,,1.461,1307.99
6078.0,['990543'],2019-08-29 10:02:18,pick item,,,1.48,199.99
6079.0,['990529',2019-08-29 10:07:54,send package,,,3.605,2548.98
6079.0, '990575',2019-08-29 10:07:54,send package,,,3.605,2548.98
6079.0, '990526'],2019-08-29 10:07:54,send package,,,3.605,2548.98
6080.0,['990559'],2019-08-29 10:30:24,confirm order,,,0.763,533.99
6081.0,['990566'],2019-08-29 10:39:46,pick item,,,0.495,129.0
6082.0,['990582'],2019-08-29 10:44:42,pick item,,,0.28,449.0
6083.0,['990587'],2019-08-29 10:50:26,reorder item,,,0.38,29.99
6084.0,['990582'],2019-08-29 10:57:09,pick item,,,0.495,129.0
6085.0,['990582',2019-08-29 10:57:09,create package,,,6.507999999999999,5780.97
6085.0, '990558',2019-08-29 10:57:09,create package,,,6.507999999999999,5780.97
6085.0, '990564'],2019-08-29 10:57:09,create package,,,6.507999999999999,5780.97
6086.0,['990567'],2019-08-29 11:04:14,reorder item,,,1.48,199.99
6087.0,['990584'],2019-08-29 11:24:12,item out of stock,,,0.483,495.0
6088.0,['990517'],2019-08-29 11:24:14,pick item,,,1.37,2500.0
6089.0,['990592'],2019-08-29 11:51:08,place order,,,1.16,134.98
6090.0,['990336'],2019-08-29 11:57:42,pay order,,,1.3630000000000002,589.99
6091.0,['990570'],2019-08-29 11:58:34,pick item,,,0.166,799.0
6092.0,['990556'],2019-08-29 12:09:25,pick item,,,0.483,79.99
6093.0,['990558'],2019-08-29 12:16:27,item out of stock,,,0.21,529.0
6094.0,['990569'],2019-08-29 12:17:08,item out of stock,,,1.37,2500.0
6095.0,['990588'],2019-08-29 12:29:02,item out of stock,,,0.483,79.99
6096.0,['990544'],2019-08-29 12:29:05,pay order,,,3.059,4232.98
6097.0,['990583'],2019-08-29 12:39:12,confirm order,,,3.117,2140.97
6098.0,['990589'],2019-08-29 12:41:20,pick item,,,0.2,39.99
6099.0,['990568'],2019-08-29 12:48:57,pick item,,,1.25,2200.0
6100.0,['990329'],2019-08-29 12:56:36,pay order,,,4.001,1702.96
6101.0,['990587'],2019-08-29 13:05:01,confirm order,,,2.716,3524.99
6102.0,['990573'],2019-08-29 13:06:39,pick item,,,1.48,199.99
6103.0,['990473'],2019-08-29 13:11:52,pick item,,,0.188,1149.0
6104.0,['990589'],2019-08-29 13:20:12,pick item,,,0.28,449.0
6105.0,['990558'],2019-08-29 13:27:26,pick item,,,0.28,449.0
6106.0,['990562'],2019-08-29 13:52:18,reorder item,,,0.483,495.0
6107.0,['990370'],2019-08-29 13:57:36,pay order,,,3.705,3022.98
6108.0,['990593'],2019-08-29 14:02:03,place order,,,1.375,223.99
6109.0,['990575'],2019-08-29 14:18:01,pick item,,,1.25,2200.0
6110.0,['990515',2019-08-29 14:18:01,create package,,,6.34,9726.97
6110.0, '990565',2019-08-29 14:18:01,create package,,,6.34,9726.97
6110.0, '990514',2019-08-29 14:18:01,create package,,,6.34,9726.97
6110.0, '990572',2019-08-29 14:18:01,create package,,,6.34,9726.97
6110.0, '990584'],2019-08-29 14:18:01,create package,,,6.34,9726.97
6111.0,['990477'],2019-08-29 14:28:05,pick item,,,0.188,1149.0
6112.0,['990541'],2019-08-29 14:51:56,pick item,,,0.483,1099.0
6113.0,['990584'],2019-08-29 15:00:18,reorder item,,,0.483,495.0
6114.0,['990515'],2019-08-29 15:02:09,pick item,,,0.98,129.99
6115.0,['990516'],2019-08-29 15:05:11,pick item,,,0.2,39.99
6116.0,['990592'],2019-08-29 15:08:53,confirm order,,,1.16,134.98
6117.0,['990396'],2019-08-29 15:09:58,pick item,,,0.2,39.99
6118.0,['990353',2019-08-29 15:12:22,package delivered,,,5.596,2446.95
6118.0, '990463',2019-08-29 15:12:22,package delivered,,,5.596,2446.95
6118.0, '990493',2019-08-29 15:12:22,package delivered,,,5.596,2446.95
6118.0, '990548',2019-08-29 15:12:22,package delivered,,,5.596,2446.95
6118.0, '990459',2019-08-29 15:12:22,package delivered,,,5.596,2446.95
6118.0, '990500'],2019-08-29 15:12:22,package delivered,,,5.596,2446.95
6119.0,['990591'],2019-08-29 15:14:30,confirm order,,,1.766,2271.98
6120.0,['990521'],2019-08-29 15:21:10,pick item,,,0.28,89.99
6121.0,['990594'],2019-08-29 15:23:54,place order,,,2.173,2760.99
6122.0,['990414'],2019-08-29 15:25:30,pay order,,,3.874,7052.99
6123.0,['990497'],2019-08-29 15:28:54,pay order,,,0.966,2203.0
6124.0,['990559'],2019-08-29 15:32:00,reorder item,,,0.28,449.0
6125.0,['990568'],2019-08-29 15:37:50,confirm order,,,4.182,3253.98
6126.0,['990529',2019-08-29 15:38:24,package delivered,,,3.605,2548.98
6126.0, '990575',2019-08-29 15:38:24,package delivered,,,3.605,2548.98
6126.0, '990526'],2019-08-29 15:38:24,package delivered,,,3.605,2548.98
6127.0,['990583'],2019-08-29 15:42:03,pick item,,,0.172,699.0
6128.0,['990586'],2019-08-29 15:43:05,pick item,,,1.28,149.99
6129.0,['990237',2019-08-29 15:45:54,failed delivery,,,2.887,1622.97
6129.0, '990535',2019-08-29 15:45:54,failed delivery,,,2.887,1622.97
6129.0, '990558'],2019-08-29 15:45:54,failed delivery,,,2.887,1622.97
6130.0,['990554'],2019-08-29 15:46:21,pay order,,,6.42,2072.95
6131.0,['990458'],2019-08-29 16:00:07,pick item,,,0.38,29.99
6132.0,['990563',2019-08-29 16:00:07,create package,,,2.27,778.98
6132.0, '990552',2019-08-29 16:00:07,create package,,,2.27,778.98
6132.0, '990333'],2019-08-29 16:00:07,create package,,,2.27,778.98
6133.0,['990532'],2019-08-29 16:06:49,pay order,,,3.4530000000000003,3325.99
6134.0,['990589'],2019-08-29 16:15:04,confirm order,,,4.135,6417.98
6135.0,['990511'],2019-08-29 16:27:01,reorder item,,,0.98,129.99
6136.0,['990499'],2019-08-29 16:29:55,item out of stock,,,0.483,495.0
6137.0,['990586'],2019-08-29 16:44:01,confirm order,,,3.84,1472.96
6138.0,['990591'],2019-08-29 16:49:26,pick item,,,0.21,529.0
6139.0,['990477',2019-08-29 17:01:12,package delivered,,,1.618,1647.99
6139.0, '990541'],2019-08-29 17:01:12,package delivered,,,1.618,1647.99
6140.0,['990544'],2019-08-29 17:05:24,pick item,,,1.25,2200.0
6141.0,['990595'],2019-08-29 17:07:35,place order,,,3.737,7181.99
6142.0,['990539'],2019-08-29 17:19:19,pick item,,,1.37,2500.0
6143.0,['990568',2019-08-29 17:19:19,create package,,,4.853,6336.98
6143.0, '990579',2019-08-29 17:19:19,create package,,,4.853,6336.98
6143.0, '990500',2019-08-29 17:19:19,create package,,,4.853,6336.98
6143.0, '990571'],2019-08-29 17:19:19,create package,,,4.853,6336.98
6144.0,['990567'],2019-08-29 17:33:10,pick item,,,0.483,495.0
6145.0,['990579'],2019-08-29 17:49:36,confirm order,,,3.265,3831.98
6146.0,['990578'],2019-08-29 17:49:50,pick item,,,0.44,476.0
6147.0,['990573',2019-08-29 17:51:52,send package,,,6.614,6980.96
6147.0, '990537',2019-08-29 17:51:52,send package,,,6.614,6980.96
6147.0, '990533',2019-08-29 17:51:52,send package,,,6.614,6980.96
6147.0, '990521',2019-08-29 17:51:52,send package,,,6.614,6980.96
6147.0, '990544',2019-08-29 17:51:52,send package,,,6.614,6980.96
6147.0, '990546',2019-08-29 17:51:52,send package,,,6.614,6980.96
6147.0, '990539'],2019-08-29 17:51:52,send package,,,6.614,6980.96
6148.0,['990533'],2019-08-29 17:54:29,pick item,,,1.48,199.99
6149.0,['990569'],2019-08-29 17:55:08,confirm order,,,3.333,2784.98
6150.0,['990561',2019-08-29 18:16:26,package delivered,,,4.681,5601.98
6150.0, '990524',2019-08-29 18:16:26,package delivered,,,4.681,5601.98
6150.0, '990556',2019-08-29 18:16:26,package delivered,,,4.681,5601.98
6150.0, '990479'],2019-08-29 18:16:26,package delivered,,,4.681,5601.98
6151.0,['990587'],2019-08-29 18:19:44,reorder item,,,0.483,495.0
6152.0,['990496'],2019-08-29 18:23:37,pay order,,,1.805,2106.99
6153.0,['990596'],2019-08-29 18:34:57,place order,,,2.321,4238.99
6154.0,['990594'],2019-08-29 18:38:13,pick item,,,1.25,2200.0
6155.0,['990563',2019-08-29 19:40:40,send package,,,2.27,778.98
6155.0, '990552',2019-08-29 19:40:40,send package,,,2.27,778.98
6155.0, '990333'],2019-08-29 19:40:40,send package,,,2.27,778.98
6156.0,['990596'],2019-08-29 20:24:51,confirm order,,,2.321,4238.99
6157.0,['990566'],2019-08-29 20:47:33,package delivered,,,1.824,1597.99
6158.0,['990597'],2019-08-29 21:24:26,place order,,,0.82,510.99
6159.0,['990588'],2019-08-29 21:29:24,pick item,,,0.88,89.99
6160.0,['990530'],2019-08-29 21:29:59,pay order,,,0.188,1154.0
6161.0,['990598'],2019-08-30 04:44:30,place order,,,3.623,1473.97
6162.0,['990593'],2019-08-30 08:26:46,pick item,,,0.495,129.0
6163.0,['990581'],2019-08-30 09:00:42,item out of stock,,,0.44,476.0
6164.0,['990296'],2019-08-30 09:15:47,pick item,,,1.37,2500.0
6165.0,['990520',2019-08-30 09:15:47,create package,,,1.837,1843.97
6165.0, '990503',2019-08-30 09:15:47,create package,,,1.837,1843.97
6165.0, '990567'],2019-08-30 09:15:47,create package,,,1.837,1843.97
6166.0,['990565'],2019-08-30 09:18:26,pick item,,,0.38,29.99
6167.0,['990550'],2019-08-30 09:19:56,reorder item,,,0.188,1149.0
6168.0,['990595'],2019-08-30 09:24:26,pick item,,,0.483,79.99
6169.0,['990578'],2019-08-30 09:42:41,reorder item,,,1.48,199.99
6170.0,['990583'],2019-08-30 09:42:47,pick item,,,1.48,199.99
6171.0,['990589'],2019-08-30 10:01:53,pick item,,,0.483,495.0
6172.0,['990594'],2019-08-30 10:04:45,confirm order,,,2.173,2760.99
6173.0,['990586'],2019-08-30 10:06:28,pick item,,,0.78,99.99
6174.0,['990578',2019-08-30 10:06:28,create package,,,10.863,7524.95
6174.0, '990569',2019-08-30 10:06:28,create package,,,10.863,7524.95
6174.0, '990554',2019-08-30 10:06:28,create package,,,10.863,7524.95
6174.0, '990543',2019-08-30 10:06:28,create package,,,10.863,7524.95
6174.0, '990490',2019-08-30 10:06:28,create package,,,10.863,7524.95
6174.0, '990296'],2019-08-30 10:06:28,create package,,,10.863,7524.95
6175.0,['990599'],2019-08-30 10:14:45,place order,,,1.42,610.99
6176.0,['990594'],2019-08-30 10:19:17,pick item,,,0.44,476.0
6177.0,['990313'],2019-08-30 10:37:35,pick item,,,0.28,89.99
6178.0,['990589'],2019-08-30 10:38:50,item out of stock,,,0.38,29.99
6179.0,['990596'],2019-08-30 10:43:27,pick item,,,0.188,1149.0
6180.0,['990574'],2019-08-30 10:49:49,reorder item,,,0.21,529.0
6181.0,['990237',2019-08-30 10:58:40,package delivered,,,2.887,1622.97
6181.0, '990535',2019-08-30 10:58:40,package delivered,,,2.887,1622.97
6181.0, '990558'],2019-08-30 10:58:40,package delivered,,,2.887,1622.97
6182.0,['990583'],2019-08-30 11:07:20,pick item,,,0.21,529.0
6183.0,['990598'],2019-08-30 11:13:01,pick item,,,0.98,129.99
6184.0,['990596'],2019-08-30 11:13:26,pick item,,,0.483,495.0
6185.0,['990515',2019-08-30 11:16:55,send package,,,6.34,9726.97
6185.0, '990565',2019-08-30 11:16:55,send package,,,6.34,9726.97
6185.0, '990514',2019-08-30 11:16:55,send package,,,6.34,9726.97
6185.0, '990572',2019-08-30 11:16:55,send package,,,6.34,9726.97
6185.0, '990584'],2019-08-30 11:16:55,send package,,,6.34,9726.97
6186.0,['990563',2019-08-30 11:24:21,package delivered,,,2.27,778.98
6186.0, '990552',2019-08-30 11:24:21,package delivered,,,2.27,778.98
6186.0, '990333'],2019-08-30 11:24:21,package delivered,,,2.27,778.98
6187.0,['990597'],2019-08-30 11:32:41,pick item,,,0.38,29.99
6188.0,['990597'],2019-08-30 11:36:14,confirm order,,,0.82,510.99
6189.0,['990568',2019-08-30 11:38:05,send package,,,4.853,6336.98
6189.0, '990579',2019-08-30 11:38:05,send package,,,4.853,6336.98
6189.0, '990500',2019-08-30 11:38:05,send package,,,4.853,6336.98
6189.0, '990571'],2019-08-30 11:38:05,send package,,,4.853,6336.98
6190.0,['990600'],2019-08-30 11:49:17,place order,,,2.623,3293.97
6191.0,['990595'],2019-08-30 11:50:50,item out of stock,,,0.28,449.0
6192.0,['990595'],2019-08-30 11:53:22,confirm order,,,3.737,7181.99
6193.0,['990555'],2019-08-30 12:21:24,pick item,,,1.25,2200.0
6194.0,['990580'],2019-08-30 12:43:53,item out of stock,,,0.2,39.99
6195.0,['990494'],2019-08-30 13:11:59,pay order,,,1.28,154.99
6196.0,['990586'],2019-08-30 13:43:36,reorder item,,,0.38,29.99
6197.0,['990601'],2019-08-30 13:58:21,place order,,,2.998,3952.99
6198.0,['990520',2019-08-30 14:15:46,send package,,,1.837,1843.97
6198.0, '990503',2019-08-30 14:15:46,send package,,,1.837,1843.97
6198.0, '990567'],2019-08-30 14:15:46,send package,,,1.837,1843.97
6199.0,['990561'],2019-08-30 14:26:23,pick item,,,0.172,699.0
6200.0,['990583',2019-08-30 14:26:23,create package,,,7.6789999999999985,7887.96
6200.0, '990478',2019-08-30 14:26:23,create package,,,7.6789999999999985,7887.96
6200.0, '990555',2019-08-30 14:26:23,create package,,,7.6789999999999985,7887.96
6200.0, '990531',2019-08-30 14:26:23,create package,,,7.6789999999999985,7887.96
6200.0, '990473',2019-08-30 14:26:23,create package,,,7.6789999999999985,7887.96
6200.0, '990589'],2019-08-30 14:26:23,create package,,,7.6789999999999985,7887.96
6201.0,['990591'],2019-08-30 14:57:19,item out of stock,,,0.38,29.99
6202.0,['990580'],2019-08-30 15:03:43,pick item,,,0.44,476.0
6203.0,['990598'],2019-08-30 15:04:53,confirm order,,,3.623,1473.97
6204.0,['990573'],2019-08-30 15:05:29,reorder item,,,1.25,2200.0
6205.0,['990592'],2019-08-30 15:31:44,pay order,,,1.16,134.98
6206.0,['990590'],2019-08-30 15:34:51,confirm order,,,0.546,833.99
6207.0,['990568'],2019-08-30 15:44:24,pick item,,,1.28,149.99
6208.0,['990520',2019-08-30 15:45:17,failed delivery,,,1.837,1843.97
6208.0, '990503',2019-08-30 15:45:17,failed delivery,,,1.837,1843.97
6208.0, '990567'],2019-08-30 15:45:17,failed delivery,,,1.837,1843.97
6209.0,['990561'],2019-08-30 15:57:51,pick item,,,0.483,495.0
6210.0,['990505'],2019-08-30 16:07:45,pay order,,,2.8,760.97
6211.0,['990602'],2019-08-30 16:16:30,place order,,,1.009,3751.0
6212.0,['990558'],2019-08-30 16:19:21,pay order,,,3.3110000000000004,2150.98
6213.0,['990599'],2019-08-30 16:22:55,confirm order,,,1.42,610.99
6214.0,['990601'],2019-08-30 16:38:17,item out of stock,,,0.28,449.0
6215.0,['990581'],2019-08-30 16:40:13,confirm order,,,0.923,976.0
6216.0,['990579'],2019-08-30 16:52:37,pick item,,,0.2,39.99
6217.0,['990589'],2019-08-30 16:56:24,item out of stock,,,1.37,2500.0
6218.0,['990565'],2019-08-30 17:08:26,pick item,,,0.28,449.0
6219.0,['990582'],2019-08-30 17:13:24,pick item,,,0.2,39.99
6220.0,['990588'],2019-08-30 17:14:36,confirm order,,,4.4030000000000005,614.95
6221.0,['990580'],2019-08-30 17:38:31,reorder item,,,0.2,39.99
6222.0,['990603'],2019-08-30 17:52:47,place order,,,2.146,1489.97
6223.0,['990561'],2019-08-30 18:48:56,confirm order,,,3.87,5551.99
6224.0,['990589'],2019-08-30 19:03:02,pick item,,,0.172,699.0
6225.0,['990588'],2019-08-30 19:37:14,pick item,,,0.28,89.99
6226.0,['990604'],2019-08-30 20:17:56,place order,,,2.5660000000000003,1839.97
6227.0,['990605'],2019-08-30 23:15:27,place order,,,5.14,4451.97
6228.0,['990606'],2019-08-31 21:46:09,place order,,,0.64,520.99
6229.0,['990483'],2019-09-01 11:08:56,payment reminder,,,1.348,1692.99
6230.0,['990607'],2019-09-01 22:20:06,place order,,,1.858,1322.99
6231.0,['990593',2019-09-02 01:00:00,create package,,,1.865,2629.0
6231.0, '990470'],2019-09-02 01:00:00,create package,,,1.865,2629.0
6232.0,['990557'],2019-09-02 08:22:35,confirm order,,,0.966,1183.99
6233.0,['990559',2019-09-02 08:35:46,package delivered,,,1.461,1307.99
6233.0, '990557',2019-09-02 08:35:46,package delivered,,,1.461,1307.99
6233.0, '990400'],2019-09-02 08:35:46,package delivered,,,1.461,1307.99
6234.0,['990589'],2019-09-02 09:02:51,reorder item,,,0.38,29.99
6235.0,['990601'],2019-09-02 09:04:45,pick item,,,1.25,2200.0
6236.0,['990591'],2019-09-02 09:07:13,pick item,,,0.483,1099.0
6237.0,['990570'],2019-09-02 09:17:53,reorder item,,,0.28,449.0
6238.0,['990608'],2019-09-02 09:18:30,place order,,,2.01,4442.99
6239.0,['990559'],2019-09-02 09:20:48,pay order,,,0.763,533.99
6240.0,['990607'],2019-09-02 09:27:03,pick item,,,0.88,89.99
6241.0,['990608'],2019-09-02 09:32:18,pick item,,,0.28,89.99
6242.0,['990482'],2019-09-02 09:32:38,pay order,,,1.96,334.97
6243.0,['990388'],2019-09-02 09:44:14,pay order,,,5.544,2032.95
6244.0,['990574'],2019-09-02 09:48:42,pick item,,,1.37,2500.0
6245.0,['990483'],2019-09-02 09:54:50,pay order,,,1.348,1692.99
